tree1,tree2,dist
5649,5836,0.013056545559218676
2075,3117,0.01306966638050111
808,4726,0.013071975522100099
5944,2217,0.013085832107518895
5191,5822,0.013099752507797616
5920,5978,0.013112360504039796
5692,5706,0.013112878747670826
493,5577,0.01314478291970525
5716,5882,0.013267141267406834
5655,5729,0.013352002567679037
5468,37,0.01336891859237109
1381,5751,0.013429874966126909
5939,5156,0.013429953405558484
5602,2871,0.013432979516793314
5621,5403,0.013528167053793384
1521,2745,0.013539745140512947
5711,1932,0.013583932247637834
6005,5461,0.013598043546213093
5807,5808,0.01361214751310965
166,767,0.013633581844786219
5644,5921,0.013656374877261152
5752,5951,0.013696343228775061
5865,5312,0.013730086200571735
5958,2312,0.013788783878120561
5850,5811,0.013859484071408992
5695,5733,0.01391535343151927
5584,5789,0.013922477912173277
5754,5543,0.013945524095579469
5619,5597,0.014074769097190184
1701,1952,0.014083276411881174
5801,5784,0.014090704189173218
5919,5458,0.014130003258739216
5052,1063,0.014158342057316059
5842,5404,0.014167426567900258
4301,2927,0.014204462482426055
1297,1603,0.01422124890527493
5927,1629,0.014292542900967
5915,5516,0.014295105729095897
1204,1389,0.01430068735734158
5805,5659,0.014330701152805988
5893,5601,0.014347949338808749
177,5370,0.014367891609782423
6018,1332,0.014453171300595605
5675,1750,0.014455536281797098
300,5955,0.014492198784528468
5821,2573,0.014495706598027597
5667,5974,0.014526919870869247
5092,5744,0.014538853455866106
5759,5520,0.014558667439486158
5905,5730,0.014561488786261435
5925,1840,0.014612494467085319
1232,2050,0.01476029625355832
5267,5748,0.014777414918512179
586,5093,0.014827694521938557
2082,2966,0.014893606798837833
1741,2318,0.014898224871096905
5932,4824,0.014904345946576913
5897,5788,0.014982432082727457
6045,5798,0.015034611555946518
5622,5841,0.01507604621822281
5735,5658,0.015120020309512934
5825,5849,0.01516997387065773
5845,5770,0.01519406158484021
5824,6042,0.015240071062229237
5701,5892,0.015259209050192013
5511,5481,0.01526261452664969
5854,2067,0.01528744729241581
152,5987,0.015315360603973215
5862,2990,0.015378883483190525
1668,2921,0.01544551260862509
5886,5704,0.015498021171323893
1182,2206,0.015543644619300884
5988,5786,0.015544977174650962
6055,488,0.015598113358763169
5815,5869,0.015683753967799967
5723,3084,0.01573548761731139
5856,5984,0.015745097193083042
6047,5705,0.01576271323437619
9,903,0.015787929286770627
5949,5943,0.01579551542953464
420,5765,0.015873929238883075
1406,2983,0.01588539282343901
5997,6009,0.01591574943989639
5859,6003,0.016012659982803386
6027,5852,0.0160738077989125
5691,3037,0.016127676877308705
1564,5753,0.0161816399104338
5982,5954,0.01626677304876241
2972,3298,0.016389452817065393
2521,2923,0.016408243579844363
5913,5922,0.016433179103171332
1005,6021,0.016440948607518276
5942,5720,0.01649915614726785
5959,6029,0.01652421620998029
1772,5152,0.01659039871405099
1675,2030,0.01662338923908499
5875,5933,0.016647251115158225
5901,5878,0.016671122754300337
1072,2093,0.0167332747419804
6078,1437,0.016791661385358654
5877,5812,0.016936827712905278
5273,2360,0.017033484796655424
6053,5868,0.017091768705766834
1151,5485,0.017099168538457166
5936,6028,0.017115114440813418
5934,1079,0.017145078727332883
5731,5840,0.017355102805603997
5780,5718,0.0174469962257049
5906,5963,0.017470049342427504
5996,1795,0.01751897541940181
1377,2454,0.017585649105817752
5785,1431,0.017626299390443023
5962,5548,0.01764313129295763
948,1606,0.017859196232560937
5843,5830,0.017889173716321587
5965,5760,0.01789292438967773
5782,5832,0.01791748343581274
6044,6026,0.017986946975976394
5833,2399,0.01806258145719685
5867,5544,0.018068575740767673
5907,5904,0.018118050967799906
5773,1513,0.018152826237715587
6030,5566,0.018176414146701188
331,3290,0.0183077480980742
1457,1614,0.018348684793953213
5977,2929,0.01838372950902645
5948,6103,0.018395972791133718
1777,5534,0.01844377717986985
2973,3089,0.01847988564797634
5970,5422,0.01854355221939945
6015,5800,0.01858979942503487
80,1041,0.01869505408959736
2733,2886,0.018710675655614833
5967,5722,0.018744130853621255
5823,5896,0.01879575835337729
5990,1811,0.018916067453623828
386,1914,0.018929191962484014
1953,2135,0.018977023521386478
5451,5923,0.018990487280704037
1065,2969,0.01901048848358375
5743,3082,0.01901436248013698
5685,5858,0.01910605064506856
6104,5950,0.019180077887874968
6054,6106,0.01919565677979468
1459,1940,0.01924710633716961
5700,5844,0.019275520057758254
5931,5911,0.019435771149149905
1030,3169,0.01948602878736
35,5814,0.019524774904582043
5910,2660,0.01956277082634747
5979,5834,0.019614914664149947
6174,6076,0.019651203956691253
5656,5912,0.01975251184801935
5999,6049,0.0197820443440583
6036,5872,0.019789942145838922
1487,5712,0.01985365000318444
5918,2746,0.019881963669775363
6107,6007,0.019943898134954303
1442,1862,0.020057724658413684
834,1993,0.020094414135748473
1820,6134,0.02010264182576306
5673,6031,0.020188032841794865
5581,6183,0.020195759807633967
5874,6075,0.020304007822922864
5894,5777,0.020432170208227737
5960,6034,0.020475112984461915
5835,5498,0.0205820894134209
453,5719,0.020624107764392267
158,5580,0.020635181878081263
5829,2627,0.020669374142666737
6141,6025,0.020677093139079505
6060,2419,0.020688270510395998
569,3280,0.02076792807089342
1341,3258,0.02083118661265193
5917,5680,0.020874394104993595
6067,5953,0.020880517087676985
5737,1066,0.021065274585497805
6038,6059,0.02106642228376647
6124,6091,0.021135460314044986
6050,6022,0.021193095161185144
6085,5660,0.021249655424733765
6082,5827,0.021271259206092297
6051,5957,0.02129168377690377
5595,5681,0.021293951676515356
6041,6033,0.021396487701080692
5806,5981,0.021489010108249683
5861,5693,0.02161387542405554
5909,2951,0.02167220457057651
6099,3256,0.02170133416285457
6165,6115,0.021803678906438577
5903,6010,0.021831085465710644
1315,1770,0.021862272857518128
5742,2711,0.021939350572904068
6119,6135,0.021976218449693732
1502,2032,0.021988727834431288
5790,6023,0.022003683990091356
1258,1751,0.022153027576940997
5889,2043,0.022191844986608852
6006,3090,0.022285219254276664
391,5090,0.022298308549729612
5866,5975,0.022396020684460807
1676,3045,0.02240949933667591
6157,5947,0.022448864534242198
6035,5992,0.022460339051815978
1056,2203,0.022463052075072765
678,958,0.022466230590480474
1120,2243,0.0224911170915591
6063,6129,0.0225781154259144
6065,5937,0.02269689416296642
6209,6032,0.022733629020793636
6084,5635,0.022807998440155432
1664,1969,0.022895209650352966
5973,6138,0.02295115143533516
149,5831,0.023012895478076167
6123,5638,0.023398882609189597
6147,6117,0.023529872754907533
5494,2984,0.023553326750488712
1586,1590,0.0235651092948497
5989,6101,0.023665725883008196
6186,6001,0.02374420241314079
6160,6142,0.02378402029264583
6132,6179,0.02383553742927815
6057,6133,0.02390452870353258
6081,1658,0.024054242192802652
2239,2589,0.024133284227957224
6061,5441,0.02417629412263602
5994,5796,0.024281195575878524
5969,5881,0.024421510232236102
6137,6149,0.024474006652795234
5736,6048,0.024565652859118783
5813,3211,0.02458197930340425
6167,5851,0.024592730084723916
6172,5857,0.02459368770138598
6089,6073,0.024640860457132197
5846,1068,0.024684090523984653
6127,6105,0.02496255628683297
5930,6164,0.024966041152589435
5945,5853,0.024997230389611498
6166,2997,0.02500067423948628
5940,3299,0.025105198938914663
6040,6225,0.025217013952990266
5976,6178,0.025427346931192987
6145,5879,0.025490148476344572
6058,2930,0.025518718915839816
5837,5902,0.02559989385301726
1104,5766,0.025656963531818955
6092,6161,0.02569080673913133
498,6131,0.02570472888378598
927,6012,0.025709133166363675
5985,6086,0.025813099937790848
6159,5995,0.02583036926429729
6257,6069,0.025860066830799694
1263,2374,0.025960193259388337
6195,5690,0.026009443040663008
6014,5884,0.026029718722963363
6128,6000,0.026124796580725872
6234,6066,0.02630199059475822
5593,2900,0.026349194307704243
6004,5870,0.026353353360563492
1217,2008,0.026394224073323674
5721,6024,0.02653539914436811
6110,6109,0.02662901404726631
6113,1972,0.02680215363074097
6011,6016,0.02680601144283806
5986,5664,0.026829732181890532
5873,5838,0.026968328265163335
2120,3255,0.026985970840200338
5914,5745,0.027158615928258786
6052,6246,0.02729115989557071
6193,5781,0.02741409773851769
5961,6139,0.027451977129105548
5972,5890,0.027614721436637478
5592,6056,0.027652019157703656
5946,6068,0.02774599954201154
6221,6093,0.027955710340160672
6197,6071,0.027958423307393794
6097,6263,0.02803124959248083
6162,6208,0.028044997088849645
6121,6281,0.028347219778884693
5895,6013,0.028780612185765178
47,5839,0.02880579122942445
6008,6102,0.028911118637547265
6171,6223,0.02904698581163844
5980,5966,0.02910996064738502
6077,5880,0.0291630100547325
1499,2964,0.029216245041015082
6280,6229,0.029216793171532383
6204,2981,0.029299057074209156
6191,6300,0.0293525303396755
6130,1634,0.029389160847957063
6243,5971,0.029539012601073354
6019,6233,0.02984189776790429
6116,6020,0.029922072512609352
6284,2101,0.030285636812397293
6265,6094,0.03070751198612605
61,5809,0.030981560837740695
6252,6170,0.03099994851100779
6214,6087,0.031001259677477314
6187,6253,0.031011012815059975
6231,6255,0.031132073776702518
6095,6228,0.03125888804370016
6202,5993,0.03127409836491504
6062,6074,0.031295150722081055
6304,1265,0.03131566402571559
5887,2064,0.03157897514251308
2092,2236,0.031779871853298225
6039,5871,0.03178598026193353
6185,6126,0.03204109529055149
1883,2994,0.032177153931164534
799,6017,0.032261441217059345
6226,6271,0.03228583097476415
94,1699,0.032344872949459286
5928,987,0.03273016820798544
6153,6329,0.03305840844891979
6108,5998,0.03338467763956437
6288,6043,0.03344536644940718
6212,5900,0.03347831376613117
6111,6251,0.03356513674185513
6322,6152,0.03360714006395097
6247,5964,0.03374137364627469
451,6146,0.033756527891918436
6248,6188,0.03378790891982953
6199,6002,0.03392017694849463
5876,6194,0.03398766751548275
6181,2703,0.03415960772854988
5908,6347,0.03431084413875693
6118,5885,0.03448027471735639
2403,2989,0.03457653886735765
6260,6224,0.034777324005313054
5817,6173,0.03492564698573322
6088,6242,0.035024005679457064
1266,6155,0.035176651785369134
6321,6070,0.03517735198967763
5983,5616,0.03528241161649172
6254,6190,0.035319645422343386
6346,6222,0.03593296192950923
6296,6245,0.036052468402945015
6156,6140,0.03608035198317851
6313,5956,0.03672035762004229
6098,6241,0.036746549541619905
6196,5924,0.036855212761555095
6211,6367,0.03699381772803924
878,1673,0.03709236671408461
2932,3204,0.03709908276974988
5952,6216,0.03749627601041755
6215,6238,0.037761599434903474
6235,6210,0.038105776603665695
6343,6125,0.03831976156250511
6144,6305,0.03835629834904836
6273,6198,0.03872919277405375
6336,3238,0.03881355017303955
6266,6227,0.03897656959756913
438,6292,0.039236944655936266
6080,2237,0.03941115082647395
6206,6240,0.03958305963862929
6148,2056,0.03973087289079575
5929,6154,0.04005323679210798
6287,6298,0.04093134072667226
6326,6278,0.04093695565378197
6286,5794,0.04097093787965751
2012,2157,0.0410562216595978
6272,6205,0.04126419540274673
6373,6341,0.04131614308151114
6276,6309,0.04172493425562
6303,5433,0.041816821641904894
6207,6282,0.04186182882136545
319,976,0.04187226168051396
6294,6264,0.041969592074690615
6175,5916,0.04239445579739186
6037,6182,0.04270653158644209
5206,6237,0.04275195091093555
6064,6120,0.042768507946459464
6385,6285,0.04280156918633095
858,6239,0.04290659204084596
6219,6389,0.042989005519399576
6295,6301,0.0433603919810263
6318,6275,0.043610510820706425
6374,6114,0.04374715981655286
6397,6072,0.04422308750019968
6391,6291,0.04426216133659107
1241,1742,0.04438005854316948
6327,6390,0.04523143373800406
6331,6394,0.04544346236484606
6349,6169,0.04546433569728052
6230,6320,0.04574937583674032
6342,6268,0.0458976848306462
6136,6184,0.045960470345000976
6401,6261,0.04674309693080325
6416,2039,0.04684971693071095
6356,6201,0.04715361024072739
6315,6158,0.047185221465030014
6302,6232,0.04750438782701834
6372,3057,0.0478809404962615
6366,6122,0.04790469404861362
6163,6310,0.04817828579600441
6378,6324,0.048685181248838694
6176,6269,0.04887713565870913
6415,6256,0.04900095222110934
6192,6290,0.04913269100845702
6289,6325,0.04913583005445051
1657,2788,0.04924995312320132
6333,6392,0.049498518116839196
6344,6413,0.049940445689384744
6345,6177,0.04998646531482003
6046,3225,0.05026845399097221
6371,6316,0.050527148095388275
6357,1392,0.05094763794335891
1608,1647,0.05130447807767102
6323,6299,0.051483262554420296
6258,6083,0.0518616751709281
6404,6100,0.05187341608028459
6293,6143,0.05188517546940514
6429,6220,0.05329783421609411
6168,5669,0.053489717979028545
6354,1274,0.05355865362032153
6112,6364,0.05432811061475623
6360,6332,0.054496012716681946
6079,6406,0.05465029701104944
6362,6200,0.05479266760170429
6339,6363,0.05542350268966755
6403,6274,0.05657700861827972
6090,6337,0.056834037503734454
5991,6277,0.05737319227190597
6244,6297,0.057766289677620083
6426,6396,0.05790509733857922
6410,6213,0.058134833779192506
6380,6377,0.058177196742954435
6335,6361,0.05859703932402559
6407,6319,0.05899657946649087
6270,6330,0.059399783825440304
6151,6218,0.05944201182651139
1888,6449,0.059492498506066666
6355,6412,0.059952953883470245
6328,6399,0.06000723553629016
6150,6180,0.06076170546825366
6436,6351,0.06098925149391474
6308,6267,0.06113309562166801
6259,6440,0.06136109895183747
6443,2036,0.061541077327413596
6368,6386,0.06182002085688209
6306,6395,0.06194724503229549
6340,6384,0.062324439858655725
6420,6438,0.062335012654527
6279,6203,0.06344998115647438
6382,6307,0.06363463268216912
6393,6359,0.06465307387161962
6402,6379,0.06476992355585931
6365,6448,0.06579377925571314
6311,3112,0.06610794550637754
6358,6369,0.06699997608285065
6338,6312,0.06703803352987536
6250,6388,0.06800162738325177
6283,2905,0.07017541829154103
6405,6350,0.07052695239726009
6096,6189,0.07074967606969071
6424,6417,0.07084292506131919
6334,6249,0.07128647464476334
6469,6381,0.0738591387866433
6421,6383,0.07440763899223471
6435,6459,0.07452271336624927
1472,2294,0.07482800123576977
6465,6481,0.07492704256018523
6432,6488,0.07511010283918701
6314,6423,0.0757116663310393
1278,1882,0.0758906502737201
6425,6236,0.07831464057658838
6428,6467,0.07833140059170522
6317,6461,0.07872218501488029
6470,6430,0.07937419825578045
6375,6462,0.080670850569117
6501,6398,0.08143559621949903
6457,6477,0.08209086657937409
6370,6475,0.0820959223267643
6479,6376,0.08308834922694051
6431,6414,0.08348251173230209
6441,6439,0.08617878214345173
6456,6400,0.08701218646234943
6427,6487,0.0876798724112309
6471,6460,0.08800307672829902
6473,6464,0.08831407660671257
6447,6472,0.08955373929005914
6444,6453,0.08989798517296385
6468,6442,0.09222532031440084
6454,6499,0.09249164359345868
6433,6492,0.09712685411035692
6509,1768,0.09836451320745718
6387,6445,0.09887126226965423
6419,6489,0.09958662091424836
6446,6491,0.1000006046558223
6418,6452,0.10066157052799263
6451,6348,0.1009439122091273
6482,6466,0.1020751916233128
6490,6484,0.10506102113366289
6434,6532,0.10551253153531626
6500,6533,0.10571963549446557
6518,6352,0.10604805147296331
6494,6409,0.10662966211010302
1552,1681,0.1071489063029281
6458,6353,0.1073402392301709
6502,6524,0.11091063797046345
6522,6478,0.11185791560609608
6506,6486,0.11240974735290951
6510,6262,0.11285998765894222
6455,6422,0.114076407636049
6217,6485,0.1147874702345577
6408,6480,0.11506287888769845
6536,6503,0.116058342703714
6514,6450,0.11758000907405462
1259,1869,0.12574652935945652
6513,6526,0.12695925651261386
6495,6548,0.12877908374557362
6497,6549,0.13192973904763744
6512,6504,0.13388034086423609
6507,6463,0.1342306903072519
6516,6523,0.13483340568796365
6528,6483,0.1377244776125334
6519,6474,0.1397684349138055
6527,6437,0.14340999007239563
6508,6520,0.14543758147306723
6498,2297,0.14559679238320747
6476,6493,0.1499083232751513
6529,6550,0.15533381335400195
6545,6525,0.15974134608443077
6551,6411,0.16178242472339438
6543,6531,0.16232856892088857
6557,6511,0.16821328387705461
6544,6539,0.1685491609506954
6496,6535,0.16932266182217948
6517,6521,0.17424453110510102
6534,6564,0.17524861219888505
6554,6537,0.1764609741390653
6573,6540,0.18600685401972378
6552,6563,0.18719924669436472
6560,6515,0.19216135042235183
6546,6566,0.20112955548633266
6570,6558,0.2050549369997691
6571,6559,0.21280909979137827
6505,6565,0.22563846804936974
6538,6562,0.2304300752280667
6541,6556,0.23962127324749974
6569,6561,0.23979595934563758
6575,6555,0.24218212478038154
6567,6584,0.26181459946423
6547,6542,0.26458229865134175
6568,6580,0.283532247136359
6576,6572,0.2906855579455969
6578,6574,0.30518351293616697
6586,6577,0.3098041437207776
6530,6582,0.32976216393011937
6581,6579,0.3696050618252811
6583,6588,0.39328434169222504
6594,6592,0.43171531924483325
6595,6590,0.48939628283928904
6587,6589,0.49944282849899485
6585,6593,0.5277599720333216
6591,6553,0.549349521525933
6596,6597,0.6646953498742019
6598,6601,0.7776073480650172
6602,6599,1.0651193516983903
6603,6600,1.548561749738526
